time,Zero,DIF,DEA,macd
19931210,0.00,-0.73,-0.39,-0.68
19931213,0.00,-0.77,-0.54,-0.46
19931214,0.00,-0.82,-0.65,-0.33
19931215,0.00,-0.72,-0.68,-0.09
19931216,0.00,-0.69,-0.68,-0.01
19931217,0.00,-0.62,-0.66,0.07
19931220,0.00,-0.70,-0.67,-0.05
19931221,0.00,-0.86,-0.75,-0.22
19931222,0.00,-0.85,-0.79,-0.12
19931223,0.00,-0.92,-0.84,-0.16
19931227,0.00,-0.75,-0.80,0.12
19931228,0.00,-0.52,-0.69,0.34
19931229,0.00,-0.45,-0.59,0.29
19931230,0.00,-0.21,-0.44,0.46
19931231,0.00,-0.12,-0.31,0.38
19940103,0.00,0.02,-0.18,0.40
19940104,0.00,0.34,0.03,0.63
19940105,0.00,0.85,0.36,0.98
19940106,0.00,0.98,0.60,0.75
19940107,0.00,1.07,0.79,0.56
19940110,0.00,1.16,0.94,0.44
19940111,0.00,0.91,0.93,-0.03
19940112,0.00,0.53,0.77,-0.48
19940113,0.00,0.29,0.58,-0.57
19940114,0.00,0.18,0.42,-0.47
19940117,0.00,0.02,0.26,-0.47
19940118,0.00,-0.22,0.07,-0.57
19940119,0.00,-0.38,-0.11,-0.53
19940120,0.00,-0.37,-0.21,-0.31
19940121,0.00,0.15,-0.07,0.44
19940124,0.00,0.70,0.24,0.92
19940125,0.00,0.84,0.48,0.72
19940126,0.00,0.84,0.63,0.43
19940127,0.00,0.90,0.73,0.33
19940128,0.00,0.88,0.79,0.17
19940131,0.00,0.65,0.73,-0.17
19940201,0.00,0.55,0.66,-0.22
19940202,0.00,0.44,0.57,-0.27
19940203,0.00,0.42,0.51,-0.18
19940204,0.00,0.39,0.46,-0.14
19940207,0.00,0.79,0.59,0.39
19940208,0.00,0.89,0.71,0.36
19940209,0.00,0.99,0.82,0.33
19940210,0.00,1.04,0.91,0.27
19940211,0.00,1.11,0.99,0.23
19940214,0.00,1.10,1.03,0.13
19940215,0.00,1.07,1.05,0.04
19940216,0.00,0.95,1.01,-0.11
19940217,0.00,0.88,0.96,-0.16
19940218,0.00,0.69,0.85,-0.32
19940222,0.00,0.69,0.79,-0.19
19940223,0.00,0.66,0.74,-0.15
19940224,0.00,0.53,0.65,-0.25
19940225,0.00,0.33,0.53,-0.38
19940228,0.00,0.27,0.42,-0.30
19940301,0.00,0.19,0.33,-0.28
19940302,0.00,0.04,0.22,-0.35
19940303,0.00,-0.03,0.12,-0.30
19940304,0.00,0.07,0.10,-0.06
19940307,0.00,0.28,0.17,0.23
19940308,0.00,0.28,0.22,0.13
19940309,0.00,0.34,0.27,0.15
19940310,0.00,0.33,0.29,0.07
19940311,0.00,0.30,0.29,0.02
19940314,0.00,0.40,0.34,0.13
19940315,0.00,0.38,0.35,0.05
19940316,0.00,0.22,0.30,-0.16
19940317,0.00,0.08,0.21,-0.27
19940318,0.00,-0.03,0.12,-0.29
19940321,0.00,-0.22,-0.02,-0.40
19940322,0.00,-0.40,-0.17,-0.45
19940323,0.00,-0.47,-0.29,-0.36
19940324,0.00,-0.59,-0.41,-0.36
19940325,0.00,-0.88,-0.60,-0.57
19940328,0.00,-0.96,-0.74,-0.43
19940329,0.00,-1.04,-0.86,-0.35
19940330,0.00,-1.08,-0.95,-0.26
19940331,0.00,-0.95,-0.95,-0.01
19940404,0.00,-0.84,-0.90,0.14
19940405,0.00,-0.70,-0.82,0.25
19940406,0.00,-0.58,-0.73,0.29
19940407,0.00,-0.53,-0.65,0.23
19940408,0.00,-0.44,-0.56,0.25
19940411,0.00,-0.36,-0.48,0.25
19940412,0.00,-0.51,-0.49,-0.04
19940413,0.00,-0.62,-0.54,-0.15
19940414,0.00,-0.70,-0.60,-0.18
19940415,0.00,-0.89,-0.72,-0.35
19940418,0.00,-1.07,-0.86,-0.42
19940419,0.00,-1.22,-1.00,-0.43
19940420,0.00,-1.37,-1.15,-0.44
19940421,0.00,-1.21,-1.17,-0.07
19940422,0.00,-1.04,-1.12,0.16
19940425,0.00,-0.72,-0.96,0.48
19940426,0.00,-0.46,-0.76,0.60
19940428,0.00,-0.42,-0.63,0.41
19940429,0.00,-0.42,-0.54,0.25
19940502,0.00,-0.26,-0.43,0.34
19940503,0.00,-0.25,-0.36,0.21
19940504,0.00,0.15,-0.15,0.61
19940505,0.00,0.38,0.06,0.64
19940506,0.00,0.42,0.20,0.43
19940509,0.00,0.27,0.23,0.09
19940510,0.00,0.14,0.19,-0.11
19940511,0.00,-0.06,0.09,-0.30
19940512,0.00,-0.25,-0.05,-0.42
19940513,0.00,-0.32,-0.16,-0.33
19940516,0.00,-0.42,-0.26,-0.32
19940517,0.00,-0.48,-0.35,-0.26
19940518,0.00,-0.32,-0.34,0.03
19940519,0.00,0.01,-0.20,0.41
19940520,0.00,0.05,-0.10,0.30
19940523,0.00,-0.00,-0.06,0.12
19940524,0.00,0.00,-0.03,0.07
19940525,0.00,0.08,0.01,0.13
19940526,0.00,0.01,0.01,0.00
19940527,0.00,-0.11,-0.04,-0.14
19940531,0.00,-0.28,-0.13,-0.29
19940601,0.00,-0.51,-0.29,-0.45
19940602,0.00,-0.76,-0.48,-0.57
19940603,0.00,-0.84,-0.62,-0.44
19940606,0.00,-0.90,-0.73,-0.33
19940607,0.00,-0.88,-0.79,-0.17
19940608,0.00,-1.02,-0.88,-0.28
19940609,0.00,-0.95,-0.91,-0.08
19940610,0.00,-0.93,-0.92,-0.03
19940613,0.00,-0.81,-0.88,0.12
19940614,0.00,-0.70,-0.81,0.21
19940615,0.00,-0.49,-0.68,0.37
19940616,0.00,-0.55,-0.63,0.15
19940617,0.00,-0.55,-0.60,0.10
19940620,0.00,-0.43,-0.53,0.20
19940621,0.00,-0.51,-0.52,0.03
19940622,0.00,-0.50,-0.51,0.03
19940623,0.00,-0.63,-0.56,-0.14
19940624,0.00,-0.62,-0.58,-0.07
19940627,0.00,-0.49,-0.55,0.11
19940628,0.00,-0.32,-0.46,0.27
19940629,0.00,-0.30,-0.39,0.19
19940630,0.00,-0.22,-0.32,0.21
19940701,0.00,-0.26,-0.30,0.07
19940705,0.00,-0.17,-0.25,0.15
19940706,0.00,-0.17,-0.22,0.10
19940707,0.00,-0.06,-0.15,0.19
19940708,0.00,0.05,-0.07,0.24
19940711,0.00,0.10,-0.00,0.21
19940712,0.00,0.33,0.13,0.40
19940713,0.00,0.64,0.33,0.61
19940714,0.00,0.65,0.46,0.38
19940715,0.00,0.58,0.51,0.14
19940718,0.00,0.53,0.52,0.03
19940719,0.00,0.38,0.46,-0.16
19940720,0.00,0.12,0.33,-0.41
19940721,0.00,0.15,0.26,-0.21
19940722,0.00,0.60,0.39,0.41
19940725,0.00,0.94,0.61,0.66
19940726,0.00,1.07,0.79,0.55
19940727,0.00,1.06,0.90,0.32
19940728,0.00,1.12,0.99,0.27
19940729,0.00,1.38,1.15,0.47
19940801,0.00,1.43,1.26,0.35
19940802,0.00,1.29,1.27,0.04
19940803,0.00,1.24,1.26,-0.04
19940804,0.00,1.17,1.22,-0.11
19940805,0.00,1.08,1.16,-0.17
19940808,0.00,1.05,1.12,-0.14
19940809,0.00,0.97,1.06,-0.18
19940810,0.00,1.03,1.05,-0.04
19940811,0.00,0.97,1.02,-0.09
19940812,0.00,0.96,1.00,-0.06
19940815,0.00,0.90,0.96,-0.11
19940816,0.00,0.84,0.91,-0.14
19940817,0.00,0.81,0.87,-0.12
19940818,0.00,0.70,0.80,-0.20
19940819,0.00,0.64,0.74,-0.19
19940822,0.00,0.58,0.68,-0.19
19940823,0.00,0.54,0.62,-0.17
19940824,0.00,0.47,0.56,-0.18
19940825,0.00,0.44,0.51,-0.15
19940826,0.00,0.50,0.51,-0.02
19940829,0.00,0.46,0.49,-0.05
19940830,0.00,0.54,0.51,0.07
19940831,0.00,0.56,0.53,0.06
19940901,0.00,0.38,0.47,-0.18
19940902,0.00,0.31,0.41,-0.19
19940906,0.00,0.28,0.36,-0.15
19940907,0.00,0.33,0.35,-0.03
19940908,0.00,0.35,0.35,0.00
19940909,0.00,0.29,0.32,-0.07
19940912,0.00,0.24,0.29,-0.10
19940913,0.00,0.21,0.26,-0.09
19940914,0.00,0.09,0.19,-0.21
19940915,0.00,0.13,0.17,-0.07
19940916,0.00,0.21,0.19,0.05
19940919,0.00,0.12,0.16,-0.08
19940920,0.00,-0.07,0.07,-0.28
19940921,0.00,-0.25,-0.06,-0.38
19940922,0.00,-0.38,-0.19,-0.39
19940923,0.00,-0.44,-0.29,-0.30
19940926,0.00,-0.46,-0.36,-0.20
19940927,0.00,-0.46,-0.40,-0.12
19940928,0.00,-0.44,-0.41,-0.05
19940929,0.00,-0.37,-0.40,0.05
19940930,0.00,-0.38,-0.39,0.02
19941003,0.00,-0.45,-0.42,-0.07
19941004,0.00,-0.39,-0.40,0.03
19941005,0.00,0.26,-0.14,0.80
19941006,0.00,0.41,0.08,0.66
19941007,0.00,0.59,0.29,0.62
19941010,0.00,0.95,0.55,0.80
19941011,0.00,1.24,0.83,0.82
19941012,0.00,1.72,1.18,1.07
19941013,0.00,1.80,1.43,0.74
19941014,0.00,1.78,1.57,0.42
19941017,0.00,1.49,1.54,-0.09
19941018,0.00,1.47,1.51,-0.08
19941019,0.00,1.40,1.47,-0.13
19941020,0.00,1.26,1.39,-0.25
19941021,0.00,1.36,1.38,-0.03
19941024,0.00,1.31,1.35,-0.08
19941025,0.00,1.28,1.32,-0.08
19941026,0.00,1.30,1.31,-0.03
19941027,0.00,1.18,1.26,-0.15
19941028,0.00,0.98,1.15,-0.34
19941031,0.00,0.96,1.07,-0.22
19941101,0.00,0.91,1.01,-0.20
19941102,0.00,0.58,0.84,-0.51
19941103,0.00,0.38,0.66,-0.55
19941104,0.00,0.08,0.43,-0.69
19941107,0.00,-0.05,0.23,-0.57
19941108,0.00,0.08,0.17,-0.18
19941109,0.00,0.07,0.13,-0.12
19941110,0.00,0.02,0.09,-0.14
19941111,0.00,-0.04,0.03,-0.15
19941114,0.00,0.12,0.07,0.10
19941115,0.00,0.05,0.06,-0.02
19941116,0.00,-0.05,0.01,-0.14
19941117,0.00,-0.25,-0.09,-0.32
19941118,0.00,-0.36,-0.20,-0.32
19941121,0.00,-0.68,-0.39,-0.58
19941122,0.00,-0.96,-0.62,-0.68
19941123,0.00,-1.16,-0.83,-0.65
19941125,0.00,-1.11,-0.94,-0.33
19941128,0.00,-1.03,-0.98,-0.10
19941129,0.00,-0.87,-0.93,0.13
19941130,0.00,-0.88,-0.91,0.06
19941201,0.00,-1.00,-0.95,-0.11
19941202,0.00,-0.99,-0.96,-0.04
19941205,0.00,-0.84,-0.92,0.14
19941206,0.00,-0.67,-0.82,0.30
19941207,0.00,-0.67,-0.76,0.18
19941208,0.00,-0.75,-0.75,0.01
19941209,0.00,-0.71,-0.74,0.05
19941212,0.00,-0.63,-0.69,0.13
19941213,0.00,-0.57,-0.64,0.15
19941214,0.00,-0.29,-0.50,0.42
19941215,0.00,-0.22,-0.39,0.34
19941216,0.00,-0.15,-0.29,0.29
19941219,0.00,0.17,-0.11,0.55
19941220,0.00,0.27,0.04,0.45
19941221,0.00,0.30,0.15,0.31
19941222,0.00,0.34,0.22,0.24
19941223,0.00,0.39,0.29,0.20
19941227,0.00,0.44,0.35,0.18
19941228,0.00,0.45,0.39,0.12
19941229,0.00,0.49,0.43,0.12
19941230,0.00,0.43,0.43,-0.01
19950103,0.00,0.28,0.37,-0.18
19950104,0.00,0.32,0.35,-0.06
19950105,0.00,0.26,0.32,-0.11
19950106,0.00,0.66,0.46,0.42
19950109,0.00,0.77,0.58,0.37
19950110,0.00,1.15,0.81,0.69
19950111,0.00,1.78,1.20,1.17
19950112,0.00,1.90,1.48,0.84
19950113,0.00,1.82,1.61,0.41
19950116,0.00,1.64,1.62,0.03
19950117,0.00,1.54,1.59,-0.10
19950118,0.00,1.50,1.55,-0.11
19950119,0.00,1.45,1.51,-0.12
19950120,0.00,0.90,1.27,-0.74
19950123,0.00,0.47,0.95,-0.96
19950124,0.00,0.10,0.61,-1.02
19950125,0.00,-0.22,0.28,-1.00
19950126,0.00,-0.62,-0.08,-1.08
19950127,0.00,-0.79,-0.37,-0.85
19950130,0.00,-0.82,-0.55,-0.55
19950131,0.00,-0.77,-0.64,-0.27
19950201,0.00,-0.75,-0.68,-0.13
19950202,0.00,-0.49,-0.60,0.23
19950203,0.00,-0.47,-0.55,0.16
19950206,0.00,-0.44,-0.51,0.13
19950207,0.00,-0.36,-0.45,0.18
19950208,0.00,-0.08,-0.30,0.44
19950209,0.00,0.28,-0.07,0.70
19950210,0.00,0.51,0.16,0.69
19950213,0.00,0.63,0.35,0.56
19950214,0.00,0.56,0.43,0.25
19950215,0.00,0.44,0.44,0.01
19950216,0.00,0.44,0.44,0.00
19950217,0.00,0.32,0.39,-0.14
19950221,0.00,0.02,0.24,-0.44
19950222,0.00,-0.19,0.07,-0.52
19950223,0.00,-0.40,-0.12,-0.56
19950224,0.00,-0.68,-0.34,-0.68
19950227,0.00,-0.93,-0.58,-0.71
19950228,0.00,-0.87,-0.70,-0.35
19950301,0.00,-0.73,-0.71,-0.04
19950302,0.00,-0.61,-0.67,0.12
19950303,0.00,-0.47,-0.59,0.23
19950306,0.00,-0.45,-0.53,0.17
19950307,0.00,-0.61,-0.57,-0.10
19950308,0.00,-0.51,-0.55,0.06
19950309,0.00,-0.41,-0.49,0.17
19950310,0.00,-0.36,-0.44,0.16
19950313,0.00,-0.51,-0.47,-0.09
19950314,0.00,-1.03,-0.69,-0.68
19950315,0.00,-1.30,-0.94,-0.74
19950316,0.00,-1.38,-1.12,-0.54
19950317,0.00,-1.39,-1.23,-0.33
19950320,0.00,-1.33,-1.27,-0.12
19950321,0.00,-1.09,-1.20,0.22
19950322,0.00,-0.64,-0.97,0.67
19950323,0.00,-0.47,-0.77,0.60
19950324,0.00,-0.26,-0.57,0.61
19950327,0.00,-0.20,-0.42,0.44
19950328,0.00,-0.56,-0.47,-0.16
19950329,0.00,-0.75,-0.59,-0.33
19950330,0.00,-0.70,-0.63,-0.14
19950331,0.00,-0.66,-0.64,-0.03
19950403,0.00,-0.57,-0.61,0.09
19950404,0.00,-0.72,-0.66,-0.13
19950405,0.00,-0.66,-0.66,-0.01
19950406,0.00,-0.31,-0.52,0.41
19950407,0.00,-0.09,-0.35,0.52
19950410,0.00,0.04,-0.19,0.46
19950411,0.00,0.27,-0.01,0.56
19950412,0.00,0.59,0.23,0.71
19950413,0.00,0.64,0.40,0.50
19950417,0.00,0.67,0.51,0.33
19950418,0.00,0.54,0.52,0.04
19950419,0.00,0.27,0.42,-0.30
19950420,0.00,0.28,0.36,-0.17
19950421,0.00,0.48,0.41,0.14
19950424,0.00,0.57,0.48,0.19
19950425,0.00,0.42,0.46,-0.06
19950426,0.00,0.39,0.43,-0.08
19950427,0.00,0.30,0.38,-0.16
19950428,0.00,0.28,0.34,-0.11
19950501,0.00,0.26,0.31,-0.09
19950502,0.00,0.22,0.27,-0.10
19950503,0.00,0.19,0.24,-0.10
19950504,0.00,0.21,0.23,-0.03
19950505,0.00,0.27,0.25,0.05
19950508,0.00,0.53,0.36,0.34
19950509,0.00,0.77,0.52,0.50
19950510,0.00,0.92,0.68,0.47
19950511,0.00,0.91,0.77,0.27
19950512,0.00,1.24,0.96,0.56
19950515,0.00,1.39,1.13,0.52
19950516,0.00,1.44,1.26,0.38
19950517,0.00,1.45,1.33,0.24
19950518,0.00,1.31,1.32,-0.03
19950519,0.00,1.08,1.23,-0.29
19950522,0.00,1.09,1.17,-0.16
19950523,0.00,1.02,1.11,-0.18
19950524,0.00,0.88,1.02,-0.28
19950525,0.00,0.74,0.91,-0.33
19950526,0.00,0.53,0.75,-0.46
19950530,0.00,0.27,0.56,-0.58
19950531,0.00,0.05,0.36,-0.62
19950601,0.00,-0.00,0.21,-0.43
19950602,0.00,-0.04,0.11,-0.31
19950605,0.00,0.13,0.12,0.02
19950606,0.00,0.30,0.19,0.22
19950607,0.00,0.27,0.22,0.09
19950608,0.00,0.21,0.22,-0.01
19950609,0.00,0.25,0.23,0.04
19950612,0.00,0.36,0.28,0.15
19950613,0.00,0.38,0.32,0.12
19950614,0.00,0.33,0.33,0.01
19950615,0.00,0.29,0.31,-0.05
19950616,0.00,0.28,0.30,-0.03
19950619,0.00,0.34,0.32,0.05
19950620,0.00,0.79,0.51,0.57
19950621,0.00,1.32,0.83,0.98
19950622,0.00,1.55,1.12,0.87
19950623,0.00,1.58,1.30,0.55
19950626,0.00,1.44,1.36,0.17
19950627,0.00,1.05,1.24,-0.37
19950628,0.00,0.80,1.06,-0.52
19950629,0.00,0.71,0.92,-0.43
19950630,0.00,0.50,0.75,-0.50
19950703,0.00,0.43,0.62,-0.39
19950705,0.00,0.30,0.50,-0.38
19950706,0.00,0.29,0.41,-0.25
19950707,0.00,0.50,0.45,0.10
19950710,0.00,0.60,0.51,0.19
19950711,0.00,0.43,0.48,-0.09
19950712,0.00,0.29,0.40,-0.23
19950713,0.00,0.28,0.35,-0.15
19950714,0.00,0.42,0.38,0.08
19950717,0.00,0.53,0.44,0.18
19950718,0.00,0.45,0.45,0.01
19950719,0.00,0.01,0.27,-0.53
19950720,0.00,-0.04,0.14,-0.37
19950721,0.00,-0.54,-0.13,-0.83
19950724,0.00,-0.60,-0.32,-0.56
19950725,0.00,-0.55,-0.41,-0.28
19950726,0.00,-0.55,-0.47,-0.17
19950727,0.00,-0.33,-0.41,0.17
19950728,0.00,-0.36,-0.39,0.06
19950731,0.00,-0.44,-0.41,-0.06
19950801,0.00,-0.69,-0.52,-0.33
19950802,0.00,-0.68,-0.59,-0.19
19950803,0.00,-0.56,-0.58,0.03
19950804,0.00,-0.57,-0.58,0.00
19950807,0.00,-0.68,-0.62,-0.13
19950808,0.00,-0.85,-0.71,-0.27
19950809,0.00,-0.82,-0.75,-0.13
19950810,0.00,-0.83,-0.78,-0.09
19950811,0.00,-0.75,-0.77,0.04
19950814,0.00,-0.63,-0.72,0.17
19950815,0.00,-0.43,-0.60,0.34
19950816,0.00,-0.23,-0.45,0.44
19950817,0.00,-0.08,-0.30,0.45
19950818,0.00,0.05,-0.16,0.43
19950821,0.00,0.02,-0.09,0.22
19950822,0.00,0.09,-0.02,0.22
19950823,0.00,0.24,0.09,0.31
19950824,0.00,0.35,0.19,0.32
19950825,0.00,0.27,0.22,0.09
19950828,0.00,-0.05,0.12,-0.32
19950829,0.00,-0.22,-0.02,-0.40
19950830,0.00,-0.28,-0.12,-0.31
19950831,0.00,-0.36,-0.22,-0.28
19950901,0.00,-0.40,-0.29,-0.22
19950905,0.00,-0.33,-0.31,-0.05
19950906,0.00,-0.24,-0.28,0.08
19950907,0.00,-0.03,-0.18,0.30
19950908,0.00,0.10,-0.07,0.33
19950911,0.00,0.10,0.00,0.21
19950912,0.00,-0.09,-0.03,-0.10
19950913,0.00,-0.28,-0.13,-0.29
19950914,0.00,-0.72,-0.37,-0.71
19950915,0.00,-1.56,-0.84,-1.43
19950918,0.00,-1.89,-1.26,-1.25
19950919,0.00,-2.00,-1.56,-0.89
19950920,0.00,-2.01,-1.74,-0.54
19950921,0.00,-1.88,-1.80,-0.17
19950922,0.00,-1.71,-1.76,0.10
19950925,0.00,-1.48,-1.65,0.34
19950926,0.00,-1.29,-1.51,0.43
19950927,0.00,-1.29,-1.42,0.26
19950928,0.00,-1.02,-1.26,0.48
19950929,0.00,-0.88,-1.11,0.45
19951002,0.00,-0.71,-0.95,0.48
19951003,0.00,-0.57,-0.80,0.45
19951004,0.00,-0.65,-0.74,0.18
19951005,0.00,-0.65,-0.70,0.11
19951006,0.00,-0.74,-0.72,-0.04
19951009,0.00,-0.89,-0.78,-0.21
19951010,0.00,-0.96,-0.86,-0.21
19951011,0.00,-0.94,-0.89,-0.10
19951012,0.00,-0.83,-0.86,0.08
19951013,0.00,-0.62,-0.77,0.29
19951016,0.00,-0.46,-0.64,0.37
19951017,0.00,-0.26,-0.49,0.45
19951018,0.00,-0.03,-0.31,0.56
19951019,0.00,-0.26,-0.29,0.06
19951020,0.00,-0.34,-0.31,-0.06
19951023,0.00,-0.37,-0.33,-0.07
19951024,0.00,-0.37,-0.35,-0.05
19951025,0.00,-0.42,-0.37,-0.08
19951026,0.00,-0.41,-0.39,-0.04
19951027,0.00,-0.40,-0.39,-0.02
19951030,0.00,-0.31,-0.36,0.10
19951031,0.00,-0.09,-0.25,0.32
19951101,0.00,0.09,-0.12,0.41
19951102,0.00,0.20,0.01,0.38
19951103,0.00,0.24,0.10,0.28
19951106,0.00,0.49,0.26,0.46
19951107,0.00,0.83,0.49,0.69
19951108,0.00,0.90,0.65,0.50
19951109,0.00,0.98,0.79,0.39
19951110,0.00,1.04,0.89,0.31
19951113,0.00,1.20,1.01,0.37
19951114,0.00,1.33,1.14,0.39
19951115,0.00,1.29,1.20,0.18
19951116,0.00,1.06,1.14,-0.17
19951117,0.00,0.90,1.05,-0.29
19951120,0.00,0.56,0.85,-0.59
19951121,0.00,0.32,0.64,-0.64
19951122,0.00,0.16,0.45,-0.57
19951124,0.00,0.28,0.38,-0.20
19951127,0.00,0.23,0.32,-0.18
19951128,0.00,0.28,0.30,-0.05
19951129,0.00,0.19,0.26,-0.14
19951130,0.00,-0.04,0.14,-0.35
19951201,0.00,-0.24,-0.01,-0.46
19951204,0.00,-0.09,-0.05,-0.09
19951205,0.00,0.00,-0.03,0.06
19951206,0.00,-0.05,-0.03,-0.02
19951207,0.00,-0.10,-0.06,-0.08
19951208,0.00,-0.01,-0.04,0.06
19951211,0.00,-0.07,-0.05,-0.03
19951214,0.00,-0.15,-0.09,-0.12
19951215,0.00,-0.62,-0.30,-0.64
19951218,0.00,-1.32,-0.71,-1.22
19951219,0.00,-1.62,-1.07,-1.09
19951220,0.00,-1.75,-1.34,-0.81
19951221,0.00,-1.78,-1.52,-0.52
19951222,0.00,-1.76,-1.62,-0.29
19951226,0.00,-1.70,-1.65,-0.11
19951227,0.00,-1.56,-1.61,0.11
19951228,0.00,-1.45,-1.55,0.19
19951229,0.00,-1.35,-1.47,0.24
19960102,0.00,-1.20,-1.36,0.33
19960103,0.00,-1.05,-1.24,0.37
19960104,0.00,-1.00,-1.14,0.28
19960105,0.00,-0.55,-0.90,0.72
19960108,0.00,-0.19,-0.62,0.86
19960109,0.00,-0.23,-0.47,0.46
19960110,0.00,-0.04,-0.29,0.51
19960111,0.00,0.19,-0.10,0.58
19960112,0.00,0.16,0.01,0.32
19960115,0.00,0.18,0.07,0.21
19960116,0.00,0.24,0.14,0.20
19960117,0.00,0.19,0.16,0.06
19960118,0.00,-0.15,0.04,-0.37
19960119,0.00,-0.64,-0.23,-0.81
19960122,0.00,-0.83,-0.47,-0.71
19960123,0.00,-0.75,-0.58,-0.33
19960124,0.00,-0.58,-0.58,0.00
19960125,0.00,-0.74,-0.64,-0.19
19960126,0.00,-0.75,-0.69,-0.13
19960129,0.00,-0.94,-0.79,-0.31
19960130,0.00,-1.28,-0.98,-0.59
19960131,0.00,-1.39,-1.15,-0.49
19960201,0.00,-1.29,-1.21,-0.18
19960202,0.00,-1.06,-1.15,0.18
19960205,0.00,-0.87,-1.03,0.33
19960206,0.00,-0.67,-0.89,0.44
19960207,0.00,-0.71,-0.82,0.21
19960208,0.00,-0.76,-0.79,0.07
19960209,0.00,-0.78,-0.79,0.02
19960212,0.00,-0.67,-0.74,0.14
19960213,0.00,-0.61,-0.69,0.16
19960214,0.00,-0.62,-0.66,0.08
19960215,0.00,-0.55,-0.62,0.14
19960216,0.00,-0.55,-0.59,0.08
19960220,0.00,-0.32,-0.48,0.33
19960221,0.00,-0.07,-0.32,0.49
19960222,0.00,0.12,-0.15,0.52
19960223,0.00,0.23,0.00,0.45
19960226,0.00,0.23,0.09,0.27
19960227,0.00,0.10,0.10,0.01
19960228,0.00,-0.11,0.01,-0.25
19960229,0.00,-0.27,-0.10,-0.34
19960301,0.00,-0.44,-0.24,-0.41
19960304,0.00,-0.62,-0.39,-0.46
19960305,0.00,-0.65,-0.50,-0.31
19960306,0.00,-0.71,-0.58,-0.25
19960307,0.00,-0.77,-0.66,-0.22
19960308,0.00,-0.74,-0.69,-0.11
19960311,0.00,-0.72,-0.70,-0.03
19960312,0.00,-0.68,-0.69,0.02
19960313,0.00,-0.64,-0.67,0.06
19960314,0.00,-0.61,-0.65,0.08
19960315,0.00,-0.53,-0.60,0.14
19960318,0.00,-0.42,-0.53,0.22
19960319,0.00,-0.39,-0.47,0.16
19960320,0.00,-0.43,-0.45,0.05
19960321,0.00,-0.45,-0.45,0.00
19960322,0.00,-0.41,-0.44,0.05
19960325,0.00,-0.57,-0.49,-0.16
19960326,0.00,-0.66,-0.56,-0.20
19960327,0.00,-0.49,-0.53,0.08
19960328,0.00,-0.52,-0.52,0.01
19960329,0.00,-0.46,-0.50,0.08
19960401,0.00,-0.27,-0.41,0.27
19960402,0.00,-0.22,-0.33,0.23
19960403,0.00,-0.24,-0.30,0.11
19960404,0.00,-0.30,-0.30,-0.01
19960408,0.00,-0.30,-0.30,0.00
19960409,0.00,-0.05,-0.20,0.30
19960410,0.00,0.11,-0.07,0.37
19960411,0.00,0.16,0.02,0.28
19960412,0.00,0.15,0.07,0.16
19960415,0.00,0.18,0.12,0.12
19960416,0.00,0.20,0.15,0.11
19960417,0.00,0.12,0.14,-0.04
19960418,0.00,-0.01,0.08,-0.17
19960419,0.00,-0.04,0.03,-0.14
19960422,0.00,-0.05,0.00,-0.10
19960423,0.00,-0.11,-0.04,-0.13
19960424,0.00,-0.21,-0.11,-0.20
19960425,0.00,-0.17,-0.13,-0.08
19960426,0.00,-0.16,-0.15,-0.03
19960429,0.00,-0.15,-0.15,-0.00
19960430,0.00,-0.19,-0.16,-0.05
19960501,0.00,-0.20,-0.18,-0.05
19960502,0.00,-0.30,-0.23,-0.14
19960503,0.00,-0.32,-0.26,-0.11
19960506,0.00,-0.07,-0.19,0.23
19960507,0.00,0.26,-0.01,0.54
19960508,0.00,0.43,0.17,0.53
19960509,0.00,0.44,0.28,0.32
19960510,0.00,0.58,0.40,0.36
19960513,0.00,0.62,0.48,0.26
19960514,0.00,0.68,0.56,0.23
19960515,0.00,0.83,0.67,0.32
19960516,0.00,0.87,0.75,0.24
19960517,0.00,0.75,0.75,0.01
19960520,0.00,0.69,0.73,-0.07
19960521,0.00,0.52,0.64,-0.25
19960522,0.00,0.23,0.48,-0.49
19960523,0.00,0.08,0.32,-0.48
19960524,0.00,0.05,0.21,-0.32
19960528,0.00,-0.02,0.12,-0.28
19960529,0.00,-0.28,-0.04,-0.48
19960530,0.00,-0.34,-0.16,-0.35
19960531,0.00,-0.27,-0.20,-0.13
19960603,0.00,-0.41,-0.29,-0.25
19960604,0.00,-0.56,-0.40,-0.33
19960605,0.00,-0.50,-0.44,-0.12
19960606,0.00,-0.57,-0.49,-0.15
19960607,0.00,-0.57,-0.52,-0.09
19960610,0.00,-0.58,-0.54,-0.07
19960611,0.00,-0.58,-0.56,-0.04
19960612,0.00,-0.52,-0.54,0.04
19960613,0.00,-0.41,-0.49,0.16
19960614,0.00,-0.42,-0.46,0.08
19960617,0.00,-0.46,-0.46,0.01
19960618,0.00,-0.59,-0.51,-0.15
19960619,0.00,-0.59,-0.54,-0.09
19960620,0.00,-0.62,-0.57,-0.09
19960621,0.00,-0.63,-0.60,-0.07
19960624,0.00,-0.66,-0.62,-0.08
19960625,0.00,-0.89,-0.73,-0.32
19960626,0.00,-1.10,-0.88,-0.44
19960627,0.00,-1.08,-0.96,-0.24
19960628,0.00,-0.96,-0.96,-0.01
19960701,0.00,-0.78,-0.89,0.21
19960702,0.00,-0.71,-0.82,0.21
19960703,0.00,-0.87,-0.84,-0.07
19960705,0.00,-0.92,-0.87,-0.09
